timestamp,phase,q1,q2,q3,q4,q5,q6,ee_x_act,ee_y_act,ee_z_act,ee_x_des,ee_y_des,ee_z_des,err_x,err_y,err_z
19.9039,CIRCLE,0.0327,-0.2290,-1.9425,2.8730,1.7451,5.8281,0.0009,0.3157,0.3820,-0.0086,0.3000,0.4004,-0.009567,-0.015708,0.018384
19.9245,CIRCLE,0.0353,-0.2290,-1.9422,2.8811,1.7451,5.8351,-0.0002,0.3157,0.3820,-0.0097,0.3000,0.4005,-0.009464,-0.015707,0.018481
19.9465,CIRCLE,0.0378,-0.2290,-1.9419,2.8893,1.7451,5.8421,-0.0013,0.3157,0.3820,-0.0108,0.3000,0.4006,-0.009411,-0.015707,0.018582
19.9682,CIRCLE,0.0404,-0.2289,-1.9416,2.8974,1.7451,5.8491,-0.0025,0.3157,0.3820,-0.0118,0.3000,0.4007,-0.009344,-0.015707,0.018682
19.9893,CIRCLE,0.0429,-0.2289,-1.9413,2.9055,1.7451,5.8561,-0.0036,0.3157,0.3821,-0.0129,0.3000,0.4008,-0.009257,-0.015708,0.018779
20.0105,CIRCLE,0.0455,-0.2288,-1.9409,2.9136,1.7451,5.8631,-0.0048,0.3157,0.3821,-0.0139,0.3000,0.4010,-0.009163,-0.015710,0.018875
20.0312,CIRCLE,0.0481,-0.2287,-1.9406,2.9217,1.7451,5.8701,-0.0059,0.3157,0.3822,-0.0150,0.3000,0.4011,-0.009064,-0.015712,0.018969
20.0525,CIRCLE,0.0506,-0.2286,-1.9402,2.9297,1.7451,5.8771,-0.0070,0.3157,0.3822,-0.0160,0.3000,0.4013,-0.008970,-0.015715,0.019063
20.0735,CIRCLE,0.0531,-0.2285,-1.9397,2.9378,1.7451,5.8840,-0.0082,0.3157,0.3823,-0.0171,0.3000,0.4015,-0.008877,-0.015719,0.019157
20.0944,CIRCLE,0.0557,-0.2283,-1.9393,2.9459,1.7451,5.8910,-0.0093,0.3157,0.3824,-0.0181,0.3000,0.4016,-0.008765,-0.015724,0.019246
20.1153,CIRCLE,0.0582,-0.2282,-1.9389,2.9539,1.7451,5.8980,-0.0104,0.3157,0.3825,-0.0191,0.3000,0.4018,-0.008671,-0.015729,0.019338
20.1368,CIRCLE,0.0607,-0.2280,-1.9384,2.9619,1.7451,5.9049,-0.0116,0.3157,0.3826,-0.0202,0.3000,0.4021,-0.008596,-0.015735,0.019432
20.1584,CIRCLE,0.0632,-0.2278,-1.9379,2.9699,1.7451,5.9119,-0.0127,0.3157,0.3827,-0.0212,0.3000,0.4023,-0.008514,-0.015741,0.019526
20.1794,CIRCLE,0.0657,-0.2276,-1.9374,2.9779,1.7451,5.9189,-0.0138,0.3157,0.3829,-0.0223,0.3000,0.4025,-0.008424,-0.015749,0.019617
20.2007,CIRCLE,0.0682,-0.2274,-1.9369,2.9859,1.7451,5.9258,-0.0150,0.3158,0.3830,-0.0233,0.3000,0.4027,-0.008322,-0.015757,0.019705
20.2221,CIRCLE,0.0707,-0.2272,-1.9364,2.9939,1.7451,5.9328,-0.0161,0.3158,0.3832,-0.0243,0.3000,0.4030,-0.008235,-0.015765,0.019795
20.2431,CIRCLE,0.0732,-0.2269,-1.9358,3.0019,1.7451,5.9397,-0.0172,0.3158,0.3834,-0.0253,0.3000,0.4033,-0.008130,-0.015775,0.019881
20.2643,CIRCLE,0.0757,-0.2267,-1.9352,3.0099,1.7451,5.9467,-0.0183,0.3158,0.3836,-0.0264,0.3000,0.4035,-0.008046,-0.015785,0.019972
20.2861,CIRCLE,0.0782,-0.2264,-1.9346,3.0178,1.7451,5.9536,-0.0194,0.3158,0.3838,-0.0274,0.3000,0.4038,-0.007960,-0.015796,0.020062
20.3079,CIRCLE,0.0806,-0.2261,-1.9340,3.0258,1.7451,5.9606,-0.0206,0.3158,0.3840,-0.0284,0.3000,0.4041,-0.007880,-0.015808,0.020154
20.3290,CIRCLE,0.0831,-0.2258,-1.9334,3.0337,1.7451,5.9676,-0.0217,0.3158,0.3842,-0.0295,0.3000,0.4044,-0.007783,-0.015820,0.020240
20.3507,CIRCLE,0.0856,-0.2255,-1.9327,3.0417,1.7451,5.9745,-0.0228,0.3158,0.3844,-0.0305,0.3000,0.4048,-0.007690,-0.015833,0.020327
20.3720,CIRCLE,0.0880,-0.2252,-1.9321,3.0496,1.7451,5.9815,-0.0239,0.3158,0.3847,-0.0315,0.3000,0.4051,-0.007590,-0.015847,0.020411
20.3931,CIRCLE,0.0905,-0.2248,-1.9314,3.0575,1.7451,5.9884,-0.0250,0.3159,0.3849,-0.0325,0.3000,0.4054,-0.007482,-0.015861,0.020493
20.4152,CIRCLE,0.0929,-0.2244,-1.9307,3.0654,1.7451,5.9954,-0.0261,0.3159,0.3852,-0.0336,0.3000,0.4058,-0.007412,-0.015876,0.020587
20.4363,CIRCLE,0.0954,-0.2241,-1.9299,3.0733,1.7451,6.0023,-0.0273,0.3159,0.3855,-0.0346,0.3000,0.4062,-0.007298,-0.015892,0.020666
20.4574,CIRCLE,0.0978,-0.2237,-1.9292,3.0812,1.7451,6.0093,-0.0284,0.3159,0.3858,-0.0355,0.3000,0.4065,-0.007181,-0.015909,0.020742
20.4784,CIRCLE,0.1002,-0.2232,-1.9284,3.0891,1.7451,6.0162,-0.0295,0.3159,0.3861,-0.0365,0.3000,0.4069,-0.007058,-0.015926,0.020815
20.4993,CIRCLE,0.1026,-0.2228,-1.9277,3.0969,1.7451,6.0232,-0.0306,0.3159,0.3864,-0.0375,0.3000,0.4073,-0.006937,-0.015943,0.020888
20.5207,CIRCLE,0.1050,-0.2224,-1.9269,3.1037,1.7451,6.0301,-0.0316,0.3160,0.3867,-0.0385,0.3000,0.4077,-0.006875,-0.015967,0.020966
20.5415,CIRCLE,0.1073,-0.2219,-1.9261,3.1095,1.7451,6.0370,-0.0326,0.3160,0.3871,-0.0394,0.3000,0.4081,-0.006829,-0.015996,0.021032
20.5626,CIRCLE,0.1097,-0.2215,-1.9252,3.1145,1.7451,6.0439,-0.0336,0.3160,0.3874,-0.0404,0.3000,0.4085,-0.006828,-0.016030,0.021102
20.5836,CIRCLE,0.1121,-0.2210,-1.9244,3.1187,1.7451,6.0506,-0.0345,0.3161,0.3878,-0.0414,0.3000,0.4090,-0.006846,-0.016068,0.021170
20.6049,CIRCLE,0.1144,-0.2205,-1.9235,3.1222,1.7451,6.0573,-0.0354,0.3161,0.3882,-0.0423,0.3000,0.4094,-0.006898,-0.016110,0.021245
20.6263,CIRCLE,0.1168,-0.2200,-1.9226,3.1253,1.7451,6.0639,-0.0363,0.3162,0.3885,-0.0433,0.3000,0.4099,-0.006967,-0.016155,0.021322
20.6477,CIRCLE,0.1192,-0.2195,-1.9217,3.1278,1.7451,6.0704,-0.0372,0.3162,0.3889,-0.0443,0.3000,0.4103,-0.007040,-0.016202,0.021396
20.6695,CIRCLE,0.1217,-0.2189,-1.9208,3.1300,1.7451,6.0767,-0.0381,0.3163,0.3893,-0.0452,0.3000,0.4108,-0.007137,-0.016252,0.021479
20.6904,CIRCLE,0.1241,-0.2184,-1.9198,3.1319,1.7451,6.0829,-0.0390,0.3163,0.3897,-0.0462,0.3000,0.4113,-0.007195,-0.016304,0.021540
20.7115,CIRCLE,0.1265,-0.2179,-1.9188,3.1335,1.7451,6.0889,-0.0398,0.3164,0.3902,-0.0471,0.3000,0.4118,-0.007277,-0.016357,0.021612
20.7327,CIRCLE,0.1290,-0.2173,-1.9178,3.1348,1.7451,6.0949,-0.0407,0.3164,0.3906,-0.0480,0.3000,0.4123,-0.007347,-0.016413,0.021678
20.7538,CIRCLE,0.1314,-0.2167,-1.9168,3.1359,1.7451,6.1006,-0.0415,0.3165,0.3910,-0.0490,0.3000,0.4128,-0.007432,-0.016470,0.021752
20.7753,CIRCLE,0.1339,-0.2161,-1.9158,3.1369,1.7451,6.1063,-0.0424,0.3165,0.3915,-0.0499,0.3000,0.4133,-0.007513,-0.016529,0.021824
20.7962,CIRCLE,0.1364,-0.2155,-1.9147,3.1377,1.7451,6.1118,-0.0432,0.3166,0.3920,-0.0508,0.3000,0.4139,-0.007579,-0.016589,0.021890
20.8173,CIRCLE,0.1389,-0.2149,-1.9136,3.1385,1.7451,6.1171,-0.0440,0.3167,0.3924,-0.0517,0.3000,0.4144,-0.007651,-0.016651,0.021959
20.8384,CIRCLE,0.1413,-0.2143,-1.9125,3.1390,1.7452,6.1223,-0.0449,0.3167,0.3929,-0.0526,0.3000,0.4149,-0.007715,-0.016713,0.022026
20.8595,CIRCLE,0.1438,-0.2137,-1.9114,3.1396,1.7452,6.1274,-0.0457,0.3168,0.3934,-0.0535,0.3000,0.4155,-0.007778,-0.016777,0.022095
20.8807,CIRCLE,0.1463,-0.2130,-1.9102,3.1400,1.7452,6.1323,-0.0465,0.3168,0.3939,-0.0544,0.3000,0.4161,-0.007835,-0.016843,0.022161
20.9018,CIRCLE,0.1488,-0.2124,-1.9090,3.1404,1.7452,6.1371,-0.0474,0.3169,0.3944,-0.0553,0.3000,0.4167,-0.007893,-0.016909,0.022230
20.9230,CIRCLE,0.1513,-0.2117,-1.9078,3.1407,1.7452,6.1418,-0.0482,0.3170,0.3950,-0.0561,0.3000,0.4172,-0.007935,-0.016977,0.022292
20.9436,CIRCLE,0.1538,-0.2110,-1.9066,3.1409,1.7452,6.1464,-0.0490,0.3170,0.3955,-0.0570,0.3000,0.4178,-0.007967,-0.017045,0.022347
20.9651,CIRCLE,0.1562,-0.2103,-1.9054,3.1412,1.7452,6.1508,-0.0499,0.3171,0.3960,-0.0579,0.3000,0.4184,-0.008021,-0.017115,0.022421
20.9861,CIRCLE,0.1587,-0.2096,-1.9041,3.1414,1.7452,6.1551,-0.0507,0.3172,0.3966,-0.0587,0.3000,0.4191,-0.008054,-0.017186,0.022482
21.0067,CIRCLE,0.1612,-0.2089,-1.9028,3.1415,1.7452,6.1593,-0.0515,0.3173,0.3971,-0.0596,0.3000,0.4197,-0.008066,-0.017257,0.022530
21.0276,CIRCLE,0.1636,-0.2082,-1.9015,3.1417,1.7452,6.1634,-0.0523,0.3173,0.3977,-0.0604,0.3000,0.4203,-0.008093,-0.017330,0.022591
21.0484,CIRCLE,0.1660,-0.2075,-1.9002,3.1418,1.7452,6.1674,-0.0531,0.3174,0.3983,-0.0612,0.3000,0.4209,-0.008106,-0.017403,0.022643
21.0696,CIRCLE,0.1685,-0.2068,-1.8988,3.1419,1.7452,6.1713,-0.0539,0.3175,0.3989,-0.0621,0.3000,0.4216,-0.008133,-0.017478,0.022709
21.0903,CIRCLE,0.1709,-0.2060,-1.8974,3.1420,1.7452,6.1751,-0.0547,0.3176,0.3995,-0.0629,0.3000,0.4222,-0.008138,-0.017553,0.022759
21.1108,CIRCLE,0.1733,-0.2053,-1.8960,3.1420,1.7452,6.1788,-0.0555,0.3176,0.4001,-0.0637,0.3000,0.4229,-0.008132,-0.017629,0.022801
21.1316,CIRCLE,0.1756,-0.2045,-1.8946,3.1421,1.7452,6.1823,-0.0563,0.3177,0.4007,-0.0645,0.3000,0.4235,-0.008135,-0.017706,0.022852
21.1527,CIRCLE,0.1780,-0.2038,-1.8932,3.1422,1.7452,6.1858,-0.0571,0.3178,0.4013,-0.0653,0.3000,0.4242,-0.008147,-0.017783,0.022914
21.1734,CIRCLE,0.1803,-0.2030,-1.8917,3.1422,1.7452,6.1893,-0.0579,0.3179,0.4019,-0.0660,0.3000,0.4249,-0.008145,-0.017862,0.022964
21.1941,CIRCLE,0.1827,-0.2022,-1.8903,3.1423,1.7452,6.1926,-0.0587,0.3179,0.4026,-0.0668,0.3000,0.4256,-0.008137,-0.017941,0.023012
21.2151,CIRCLE,0.1850,-0.2014,-1.8888,3.1423,1.7452,6.1959,-0.0595,0.3180,0.4032,-0.0676,0.3000,0.4263,-0.008134,-0.018021,0.023066
21.2359,CIRCLE,0.1873,-0.2006,-1.8873,3.1423,1.7452,6.1991,-0.0602,0.3181,0.4039,-0.0684,0.3000,0.4270,-0.008125,-0.018102,0.023116
21.2570,CIRCLE,0.1896,-0.1998,-1.8857,3.1423,1.7452,6.2022,-0.0610,0.3182,0.4046,-0.0691,0.3000,0.4277,-0.008118,-0.018184,0.023170
21.2779,CIRCLE,0.1918,-0.1990,-1.8842,3.1424,1.7452,6.2052,-0.0618,0.3183,0.4052,-0.0699,0.3000,0.4285,-0.008107,-0.018266,0.023221
21.2990,CIRCLE,0.1941,-0.1981,-1.8826,3.1424,1.7452,6.2082,-0.0625,0.3183,0.4059,-0.0706,0.3000,0.4292,-0.008094,-0.018349,0.023273
21.3197,CIRCLE,0.1963,-0.1973,-1.8810,3.1424,1.7452,6.2111,-0.0633,0.3184,0.4066,-0.0714,0.3000,0.4299,-0.008069,-0.018433,0.023315
21.3406,CIRCLE,0.1985,-0.1965,-1.8794,3.1424,1.7452,6.2140,-0.0640,0.3185,0.4073,-0.0721,0.3000,0.4307,-0.008046,-0.018518,0.023360
21.3607,CIRCLE,0.2007,-0.1956,-1.8778,3.1424,1.7452,6.2168,-0.0648,0.3186,0.4080,-0.0728,0.3000,0.4314,-0.008001,-0.018603,0.023382
21.3810,CIRCLE,0.2029,-0.1948,-1.8761,3.1424,1.7452,6.2195,-0.0655,0.3187,0.4087,-0.0735,0.3000,0.4322,-0.007957,-0.018688,0.023407
21.4012,CIRCLE,0.2050,-0.1939,-1.8745,3.1424,1.7452,6.2222,-0.0662,0.3188,0.4095,-0.0741,0.3000,0.4329,-0.007908,-0.018774,0.023426
21.4216,CIRCLE,0.2071,-0.1930,-1.8728,3.1425,1.7452,6.2248,-0.0670,0.3189,0.4102,-0.0748,0.3000,0.4337,-0.007872,-0.018860,0.023461
21.4416,CIRCLE,0.2092,-0.1922,-1.8711,3.1425,1.7452,6.2273,-0.0677,0.3189,0.4109,-0.0755,0.3000,0.4344,-0.007822,-0.018947,0.023480
21.4617,CIRCLE,0.2113,-0.1913,-1.8695,3.1425,1.7452,6.2299,-0.0684,0.3190,0.4117,-0.0761,0.3000,0.4352,-0.007777,-0.019034,0.023507
21.4820,CIRCLE,0.2133,-0.1904,-1.8678,3.1425,1.7452,6.2323,-0.0691,0.3191,0.4124,-0.0768,0.3000,0.4359,-0.007731,-0.019122,0.023532
21.5022,CIRCLE,0.2153,-0.1895,-1.8660,3.1425,1.7452,6.2347,-0.0698,0.3192,0.4132,-0.0774,0.3000,0.4367,-0.007690,-0.019209,0.023564
21.5230,CIRCLE,0.2173,-0.1886,-1.8643,3.1425,1.7452,6.2371,-0.0704,0.3193,0.4139,-0.0781,0.3000,0.4375,-0.007654,-0.019298,0.023603
21.5434,CIRCLE,0.2192,-0.1877,-1.8625,3.1425,1.7452,6.2394,-0.0711,0.3194,0.4147,-0.0787,0.3000,0.4383,-0.007610,-0.019387,0.023635
21.5639,CIRCLE,0.2212,-0.1868,-1.8608,3.1425,1.7452,6.2417,-0.0718,0.3195,0.4155,-0.0794,0.3000,0.4391,-0.007567,-0.019477,0.023669
21.5841,CIRCLE,0.2231,-0.1859,-1.8590,3.1425,1.7452,6.2440,-0.0725,0.3196,0.4163,-0.0800,0.3000,0.4400,-0.007514,-0.019567,0.023689
21.6049,CIRCLE,0.2250,-0.1850,-1.8572,3.1425,1.7452,6.2462,-0.0731,0.3197,0.4171,-0.0806,0.3000,0.4408,-0.007476,-0.019657,0.023732
21.6255,CIRCLE,0.2269,-0.1841,-1.8554,3.1425,1.7452,6.2484,-0.0738,0.3197,0.4179,-0.0812,0.3000,0.4416,-0.007433,-0.019749,0.023768
21.6460,CIRCLE,0.2287,-0.1831,-1.8535,3.1425,1.7452,6.2506,-0.0744,0.3198,0.4187,-0.0818,0.3000,0.4424,-0.007374,-0.019840,0.023785
21.6666,CIRCLE,0.2305,-0.1822,-1.8517,3.1425,1.7452,6.2527,-0.0750,0.3199,0.4195,-0.0824,0.3000,0.4433,-0.007326,-0.019932,0.023818
21.6872,CIRCLE,0.2323,-0.1813,-1.8498,3.1425,1.7452,6.2548,-0.0757,0.3200,0.4203,-0.0829,0.3000,0.4441,-0.007277,-0.020025,0.023850
21.7074,CIRCLE,0.2341,-0.1803,-1.8480,3.1425,1.7452,6.2569,-0.0763,0.3201,0.4211,-0.0835,0.3000,0.4450,-0.007214,-0.020118,0.023863
21.7273,CIRCLE,0.2359,-0.1794,-1.8461,3.1425,1.7452,6.2589,-0.0769,0.3202,0.4220,-0.0841,0.3000,0.4458,-0.007144,-0.020211,0.023864
21.7485,CIRCLE,0.2376,-0.1784,-1.8442,3.1425,1.7452,6.2609,-0.0775,0.3203,0.4228,-0.0846,0.3000,0.4467,-0.007107,-0.020304,0.023920
21.7685,CIRCLE,0.2393,-0.1774,-1.8423,3.1425,1.7452,6.2629,-0.0781,0.3204,0.4236,-0.0852,0.3000,0.4476,-0.007037,-0.020398,0.023924
21.7884,CIRCLE,0.2410,-0.1765,-1.8403,3.1425,1.7452,6.2648,-0.0787,0.3205,0.4245,-0.0857,0.3000,0.4484,-0.006964,-0.020492,0.023922
21.8088,CIRCLE,0.2426,-0.1755,-1.8384,3.1425,1.7452,6.2667,-0.0793,0.3206,0.4254,-0.0862,0.3000,0.4493,-0.006901,-0.020586,0.023939
21.8290,CIRCLE,0.2442,-0.1745,-1.8365,3.1425,1.7452,6.2686,-0.0799,0.3207,0.4262,-0.0867,0.3000,0.4502,-0.006835,-0.020681,0.023951
21.8494,CIRCLE,0.2458,-0.1736,-1.8345,3.1425,1.7452,6.2705,-0.0804,0.3208,0.4271,-0.0872,0.3000,0.4510,-0.006765,-0.020775,0.023955
21.8695,CIRCLE,0.2474,-0.1726,-1.8325,3.1425,1.7452,6.2724,-0.0810,0.3209,0.4280,-0.0877,0.3000,0.4519,-0.006700,-0.020870,0.023971
21.8897,CIRCLE,0.2489,-0.1716,-1.8306,3.1425,1.7452,6.2740,-0.0815,0.3210,0.4288,-0.0882,0.3000,0.4528,-0.006632,-0.020965,0.023980
21.9098,CIRCLE,0.2505,-0.1706,-1.8286,3.1425,1.7452,6.2754,-0.0821,0.3211,0.4297,-0.0886,0.3000,0.4537,-0.006560,-0.021061,0.023985
21.9305,CIRCLE,0.2519,-0.1696,-1.8266,3.1425,1.7452,6.2765,-0.0826,0.3212,0.4306,-0.0891,0.3000,0.4546,-0.006500,-0.021156,0.024013
21.9513,CIRCLE,0.2534,-0.1686,-1.8245,3.1425,1.7452,6.2775,-0.0831,0.3213,0.4315,-0.0896,0.3000,0.4556,-0.006436,-0.021253,0.024038
21.9718,CIRCLE,0.2549,-0.1676,-1.8225,3.1425,1.7452,6.2784,-0.0837,0.3213,0.4324,-0.0900,0.3000,0.4565,-0.006364,-0.021349,0.024051
21.9931,CIRCLE,0.2563,-0.1666,-1.8205,3.1425,1.7452,6.2791,-0.0842,0.3214,0.4333,-0.0905,0.3000,0.4574,-0.006305,-0.021446,0.024094
22.0135,CIRCLE,0.2577,-0.1656,-1.8184,3.1426,1.7452,6.2797,-0.0847,0.3215,0.4343,-0.0909,0.3000,0.4584,-0.006228,-0.021543,0.024103
22.0345,CIRCLE,0.2591,-0.1646,-1.8163,3.1426,1.7452,6.2802,-0.0852,0.3216,0.4352,-0.0914,0.3000,0.4593,-0.006156,-0.021641,0.024127
22.0555,CIRCLE,0.2605,-0.1636,-1.8142,3.1426,1.7452,6.2807,-0.0857,0.3217,0.4361,-0.0918,0.3000,0.4603,-0.006082,-0.021739,0.024151
22.0765,CIRCLE,0.2618,-0.1625,-1.8121,3.1426,1.7452,6.2811,-0.0862,0.3218,0.4371,-0.0922,0.3000,0.4613,-0.006003,-0.021838,0.024170
22.0971,CIRCLE,0.2631,-0.1615,-1.8099,3.1426,1.7452,6.2814,-0.0867,0.3219,0.4380,-0.0926,0.3000,0.4622,-0.005917,-0.021937,0.024174
22.1178,CIRCLE,0.2644,-0.1605,-1.8078,3.1426,1.7452,6.2816,-0.0871,0.3220,0.4390,-0.0930,0.3000,0.4632,-0.005829,-0.022035,0.024178
22.1390,CIRCLE,0.2657,-0.1594,-1.8057,3.1426,1.7452,6.2819,-0.0876,0.3221,0.4399,-0.0934,0.3000,0.4642,-0.005747,-0.022135,0.024200
22.1600,CIRCLE,0.2669,-0.1584,-1.8035,3.1426,1.7452,6.2821,-0.0881,0.3222,0.4409,-0.0937,0.3000,0.4651,-0.005659,-0.022234,0.024214
22.1802,CIRCLE,0.2682,-0.1574,-1.8013,3.1426,1.7452,6.2822,-0.0885,0.3223,0.4419,-0.0941,0.3000,0.4661,-0.005558,-0.022333,0.024193
22.2011,CIRCLE,0.2694,-0.1563,-1.7991,3.1426,1.7452,6.2824,-0.0890,0.3224,0.4429,-0.0944,0.3000,0.4671,-0.005464,-0.022433,0.024197
22.2219,CIRCLE,0.2705,-0.1553,-1.7969,3.1426,1.7452,6.2825,-0.0894,0.3225,0.4439,-0.0948,0.3000,0.4681,-0.005369,-0.022532,0.024200
22.2430,CIRCLE,0.2717,-0.1542,-1.7947,3.1426,1.7452,6.2826,-0.0898,0.3226,0.4448,-0.0951,0.3000,0.4691,-0.005277,-0.022632,0.024215
22.2646,CIRCLE,0.2728,-0.1532,-1.7925,3.1426,1.7452,6.2827,-0.0902,0.3227,0.4458,-0.0954,0.3000,0.4701,-0.005186,-0.022733,0.024238
22.2855,CIRCLE,0.2739,-0.1521,-1.7902,3.1426,1.7452,6.2828,-0.0906,0.3228,0.4468,-0.0957,0.3000,0.4711,-0.005085,-0.022833,0.024236
22.3060,CIRCLE,0.2749,-0.1511,-1.7880,3.1426,1.7452,6.2828,-0.0910,0.3229,0.4479,-0.0960,0.3000,0.4721,-0.004978,-0.022933,0.024212
22.3277,CIRCLE,0.2760,-0.1500,-1.7857,3.1426,1.7452,6.2829,-0.0914,0.3230,0.4489,-0.0963,0.3000,0.4731,-0.004883,-0.023034,0.024239
22.3488,CIRCLE,0.2770,-0.1489,-1.7835,3.1426,1.7452,6.2829,-0.0918,0.3231,0.4499,-0.0966,0.3000,0.4741,-0.004779,-0.023134,0.024233
22.3700,CIRCLE,0.2780,-0.1479,-1.7812,3.1426,1.7452,6.2830,-0.0922,0.3232,0.4509,-0.0969,0.3000,0.4751,-0.004675,-0.023235,0.024233
22.3909,CIRCLE,0.2789,-0.1468,-1.7789,3.1426,1.7452,6.2830,-0.0926,0.3233,0.4519,-0.0971,0.3000,0.4762,-0.004568,-0.023336,0.024225
22.4121,CIRCLE,0.2799,-0.1457,-1.7766,3.1426,1.7452,6.2830,-0.0929,0.3234,0.4530,-0.0974,0.3000,0.4772,-0.004459,-0.023437,0.024208
22.4326,CIRCLE,0.2808,-0.1446,-1.7743,3.1426,1.7452,6.2830,-0.0932,0.3235,0.4540,-0.0976,0.3000,0.4782,-0.004346,-0.023537,0.024178
22.4534,CIRCLE,0.2816,-0.1436,-1.7720,3.1426,1.7452,6.2831,-0.0936,0.3236,0.4551,-0.0978,0.3000,0.4792,-0.004233,-0.023637,0.024150
22.4744,CIRCLE,0.2825,-0.1425,-1.7697,3.1426,1.7452,6.2831,-0.0939,0.3237,0.4561,-0.0980,0.3000,0.4802,-0.004124,-0.023738,0.024139
22.4952,CIRCLE,0.2833,-0.1414,-1.7674,3.1426,1.7452,6.2831,-0.0942,0.3238,0.4571,-0.0982,0.3000,0.4813,-0.004012,-0.023838,0.024116
22.5160,CIRCLE,0.2841,-0.1404,-1.7650,3.1426,1.7452,6.2831,-0.0945,0.3239,0.4582,-0.0984,0.3000,0.4823,-0.003898,-0.023938,0.024090
22.5370,CIRCLE,0.2848,-0.1393,-1.7627,3.1426,1.7452,6.2831,-0.0948,0.3240,0.4592,-0.0986,0.3000,0.4833,-0.003785,-0.024037,0.024066
22.5583,CIRCLE,0.2855,-0.1382,-1.7604,3.1426,1.7452,6.2831,-0.0951,0.3241,0.4603,-0.0988,0.3000,0.4844,-0.003675,-0.024137,0.024060
22.5790,CIRCLE,0.2862,-0.1371,-1.7580,3.1426,1.7452,6.2831,-0.0954,0.3242,0.4614,-0.0989,0.3000,0.4854,-0.003559,-0.024237,0.024025
22.5996,CIRCLE,0.2869,-0.1360,-1.7557,3.1426,1.7452,6.2831,-0.0956,0.3243,0.4624,-0.0991,0.3000,0.4864,-0.003442,-0.024336,0.023978
22.6205,CIRCLE,0.2875,-0.1350,-1.7533,3.1426,1.7452,6.2831,-0.0959,0.3244,0.4635,-0.0992,0.3000,0.4874,-0.003328,-0.024435,0.023949
22.6416,CIRCLE,0.2881,-0.1339,-1.7510,3.1426,1.7452,6.2832,-0.0961,0.3245,0.4646,-0.0993,0.3000,0.4885,-0.003214,-0.024534,0.023932
22.6632,CIRCLE,0.2887,-0.1328,-1.7486,3.1426,1.7452,6.2832,-0.0964,0.3246,0.4656,-0.0995,0.3000,0.4896,-0.003101,-0.024633,0.023924
22.6840,CIRCLE,0.2892,-0.1317,-1.7462,3.1426,1.7452,6.2832,-0.0966,0.3247,0.4667,-0.0996,0.3000,0.4906,-0.002985,-0.024732,0.023894
22.7052,CIRCLE,0.2897,-0.1306,-1.7439,3.1426,1.7452,6.2832,-0.0968,0.3248,0.4678,-0.0997,0.3000,0.4917,-0.002869,-0.024830,0.023859
22.7262,CIRCLE,0.2902,-0.1296,-1.7415,3.1426,1.7452,6.2832,-0.0970,0.3249,0.4689,-0.0997,0.3000,0.4927,-0.002753,-0.024929,0.023832
22.7469,CIRCLE,0.2907,-0.1285,-1.7391,3.1426,1.7452,6.2832,-0.0972,0.3250,0.4700,-0.0998,0.3000,0.4937,-0.002634,-0.025027,0.023774
22.7681,CIRCLE,0.2911,-0.1274,-1.7367,3.1426,1.7452,6.2832,-0.0973,0.3251,0.4710,-0.0999,0.3000,0.4948,-0.002518,-0.025125,0.023750
22.7923,CIRCLE,0.2915,-0.1263,-1.7343,3.1426,1.7452,6.2832,-0.0975,0.3252,0.4721,-0.0999,0.3000,0.4960,-0.002405,-0.025224,0.023808
22.8137,CIRCLE,0.2918,-0.1252,-1.7319,3.1426,1.7452,6.2832,-0.0977,0.3253,0.4733,-0.1000,0.3000,0.4971,-0.002287,-0.025323,0.023808
22.8348,CIRCLE,0.2922,-0.1241,-1.7295,3.1426,1.7452,6.2832,-0.0978,0.3254,0.4744,-0.1000,0.3000,0.4981,-0.002167,-0.025422,0.023751
22.8563,CIRCLE,0.2924,-0.1230,-1.7270,3.1426,1.7452,6.2832,-0.0979,0.3255,0.4755,-0.1000,0.3000,0.4992,-0.002047,-0.025521,0.023701
22.8774,CIRCLE,0.2927,-0.1219,-1.7246,3.1426,1.7452,6.2832,-0.0981,0.3256,0.4766,-0.1000,0.3000,0.5002,-0.001927,-0.025619,0.023654
22.8987,CIRCLE,0.2929,-0.1208,-1.7222,3.1426,1.7452,6.2832,-0.0982,0.3257,0.4777,-0.1000,0.3000,0.5013,-0.001807,-0.025716,0.023605
22.9199,CIRCLE,0.2931,-0.1197,-1.7197,3.1426,1.7452,6.2832,-0.0983,0.3258,0.4788,-0.1000,0.3000,0.5024,-0.001688,-0.025814,0.023541
22.9402,CIRCLE,0.2933,-0.1186,-1.7173,3.1426,1.7452,6.2832,-0.0984,0.3259,0.4799,-0.0999,0.3000,0.5034,-0.001569,-0.025910,0.023463
22.9613,CIRCLE,0.2934,-0.1175,-1.7149,3.1426,1.7452,6.2832,-0.0985,0.3260,0.4810,-0.0999,0.3000,0.5044,-0.001450,-0.026006,0.023406
22.9819,CIRCLE,0.2936,-0.1164,-1.7125,3.1426,1.7452,6.2832,-0.0985,0.3261,0.4821,-0.0998,0.3000,0.5055,-0.001332,-0.026102,0.023335
23.0022,CIRCLE,0.2936,-0.1153,-1.7101,3.1426,1.7452,6.2832,-0.0986,0.3262,0.4833,-0.0998,0.3000,0.5065,-0.001216,-0.026196,0.023240
