timestamp,x (mm),y (mm),z (mm)
1741709762.234575,194.82944081583315,-290.4327200147508,173.88301762414972
1741709762.245578,194.82060192588426,-290.43864916538405,173.88301762414972
1741709762.2565703,194.8356034015241,-290.4198426596906,173.8908400314777
1741709762.2675781,194.84435421191327,-290.4139717628233,173.8908400314777
1741709762.2785769,194.82577618558847,-290.4520407504935,173.88301762414972
1741709762.2895143,194.85240160648485,-290.3935762165973,173.8986624280387
1741709762.3005865,194.8446986768406,-290.4140589297169,173.88301762414972
1741709762.3115764,194.83683971928465,-290.4341048156671,173.88301762414972
1741709762.3225458,194.8322514008096,-290.43931407178377,173.88301762414972
1741709762.3335855,194.83137271685095,-290.4394889743725,173.8908400314777
1741709762.3445709,194.85309077661555,-290.3937505667746,173.88301762414972
1741709762.3555152,194.84178542896672,-290.4258912863086,173.8986624280387
1741709762.3665507,194.84109031098845,-290.43338456661934,173.88301762414972
1741709762.3775766,194.83171717648526,-290.4395761621804,173.88301762414972
1741709762.3885,194.8319069411753,-290.43922688397583,173.8908400314777
1741709762.3995728,194.81667977375093,-290.4578238789344,173.8908400314777
1741709762.410566,194.83923920834263,-290.41942772864525,173.8908400314777
1741709762.4215605,194.83417012541884,-290.43173313512443,173.88301762414972
1741709762.4325466,194.82944081583315,-290.4327200147508,173.88301762414972
1741709762.4435859,194.81300189635965,-290.46279455431556,173.88301762414972
1741709762.454544,194.81859895371394,-290.4502430686386,173.8908400314777
1741709762.465571,194.80713890173075,-290.4492283379086,173.8986624280387
1741709762.4765472,194.8356034015241,-290.4198426596906,173.8908400314777
1741709762.487548,194.83043694982766,-290.4064354475691,173.8908400314777
1741709762.498546,194.80135190026942,-290.4621289628051,173.88301762414972
1741709762.5095217,194.8202771464413,-290.4241486837449,173.88301762414972
1741709762.520548,194.82308732713642,-290.43074289600014,173.88301762414972
1741709762.5315597,194.80917488037974,-290.43757116761094,173.8908400314777
1741709762.5425434,194.81219459658695,-290.44460649699965,173.87519520606187
1741709762.5535846,194.80936443646272,-290.4372218427142,173.8986624280387
1741709762.5645528,194.81378186298062,-290.4512884231539,173.8908400314777
1741709762.5755138,194.82060192588426,-290.43864916538405,173.88301762414972
1741709762.586549,194.80784011981677,-290.4637526411965,173.8908400314777
1741709762.5975323,194.8162352842827,-290.44344555510645,173.8908400314777
1741709762.6085563,194.8231553698073,-290.44509740577195,173.8908400314777
1741709762.6195374,194.83135953930022,-290.42513907780244,173.88301762414972
1741709762.6305594,194.83819201424419,-290.426849303568,173.88301762414972
1741709762.6415436,194.8322514008096,-290.43931407178377,173.88301762414972
1741709762.6525414,194.81265744199337,-290.4627073456975,173.8908400314777
1741709762.6635325,194.8276951397669,-290.4444598719415,173.88301762414972
1741709762.674537,194.8229655945929,-290.44544667825835,173.88301762414972
1741709762.685521,194.81930058497406,-290.46476723311133,173.88301762414972
1741709762.696529,194.827884904457,-290.444110593737,173.8908400314777
1741709762.7075307,194.83976604436825,-290.41918114186285,173.8908400314777
1741709762.7185297,194.83750285998192,-290.4266748906781,173.8986624280387
1741709762.7295277,194.8384139804642,-290.4264367013939,173.8908400314777
1741709762.7404768,194.83382566314444,-290.4316459577477,173.8908400314777
1741709762.7515273,194.85274630640956,-290.39366342074374,173.8908400314777
1741709762.7625165,194.83786635657873,-290.4123488416257,173.88301762414972
1741709762.7735317,194.81755846033863,-290.4576490132531,173.88301762414972
1741709762.784521,194.8296627944855,-290.43230741926516,173.8908400314777
1741709762.7955225,194.827109363119,-290.42585918563304,173.88301762414972
1741709762.8065352,194.81721400597235,-290.457561804635,173.8908400314777
1741709762.817534,194.82909635618572,-290.43263282699485,173.8908400314777
1741709762.8285217,194.8234998268143,-290.445184603959,173.88301762414972
1741709762.839545,194.82086236375727,-290.4427493879846,173.88301762414972
1741709762.8505106,194.81614553359353,-290.4580859370557,173.8908400314777
1741709762.8615363,194.82419539862263,-290.43769136576196,173.8986624280387
1741709762.872515,194.81570104408576,-290.4437076131473,173.8908400314777
1741709762.8835342,194.8146605575307,-290.45111357378306,173.88301762414972
1741709762.8945277,194.82060192588426,-290.43864916538405,173.88301762414972
1741709762.9055235,194.81570104408576,-290.4437076131473,173.8908400314777
1741709762.9165263,194.81412631733374,-290.4513756318239,173.88301762414972
1741709762.9275417,194.8258611568513,-290.42599464000654,173.8986624280387
1741709762.9385216,194.81431610317756,-290.45102636511314,173.8908400314777
1741709762.9495027,194.83594786382477,-290.41992983696355,173.88301762414972
1741709762.9605188,194.83594786382477,-290.41992983696355,173.88301762414972
1741709762.9715006,194.8152270076245,-290.4507881841353,173.88301762414972
1741709762.9824853,194.8229655945929,-290.44544667825835,173.88301762414972
1741709762.9935024,194.8361376178325,-290.41958055295544,173.8908400314777
1741709763.004496,194.81894341072095,-290.4503302668257,173.88301762414972
1741709763.015456,194.83101507701267,-290.4250519004776,173.8908400314777
1741709763.0264988,194.83976604436825,-290.41918114186285,173.8908400314777
1741709763.0375054,194.8250870418908,-290.4518662958652,173.8986624280387
1741709763.048502,194.83048823355725,-290.42529847138536,173.8908400314777
1741709763.0595047,194.82227645086894,-290.4452722237339,173.8986624280387
1741709763.070498,194.83171717648526,-290.4395761621804,173.88301762414972
1741709763.0815113,194.82944081583315,-290.4327200147508,173.88301762414972
1741709763.0924904,194.83958367326014,-290.4195148955777,173.88301762414972
1741709763.103499,194.81755846033863,-290.4576490132531,173.88301762414972
1741709763.114497,194.84634138550743,-290.42074522570084,173.8986624280387
1741709763.125525,194.83750285998192,-290.4266748906781,173.8986624280387
1741709763.136501,194.8163350896765,-290.45773661215907,173.8986624280387
1741709763.1475,194.83101507701267,-290.4250519004776,173.8908400314777
1741709763.1585045,194.8276951397669,-290.4444598719415,173.88301762414972
1741709763.1695008,194.80416209115356,-290.46872320464576,173.88301762414972
1741709763.180496,194.8284690301618,-290.41858813700816,173.88301762414972
1741709763.1915002,194.82094615316794,-290.4387363054726,173.87519520606187
1741709763.2024696,194.82252088006268,-290.4310682868321,173.88301762414972
1741709763.2135036,194.82116837410015,-290.43832377484125,173.88301762414972
1741709763.2244985,194.82642021411243,-290.42568475197766,173.8986624280387
1741709763.2354417,194.82921784858334,-290.41792898088266,173.8908400314777
1741709763.2464912,194.82060192588426,-290.43864916538405,173.88301762414972
1741709763.2574828,194.827109363119,-290.42585918563304,173.88301762414972
1741709763.2685077,194.81657974127657,-290.44353275334544,173.88301762414972
1741709763.279488,194.831925976471,-290.4248136697318,173.88301762414972
1741709763.290499,194.81397141911626,-290.45093909828586,173.8986624280387
1741709763.301479,194.831925976471,-290.4248136697318,173.88301762414972
1741709763.312428,194.8146605575307,-290.45111357378306,173.88301762414972
1741709763.323428,194.83976604436825,-290.41918114186285,173.8908400314777
1741709763.334472,194.84033247172047,-290.4188557167764,173.8908400314777
1741709763.345481,194.82472963084402,-290.43742929146254,173.8986624280387
1741709763.3564785,194.82754021511101,-290.4440233477857,173.8986624280387
1741709763.3674798,194.83382566314444,-290.4316459577477,173.8908400314777
1741709763.3784754,194.8254187798506,-290.4376037251179,173.88301762414972
1741709763.3894815,194.83135953930022,-290.42513907780244,173.88301762414972
1741709763.4004738,194.83819201424419,-290.426849303568,173.88301762414972
1741709763.4114754,194.83171717648526,-290.4395761621804,173.88301762414972
1741709763.4224823,194.83382566314444,-290.4316459577477,173.8908400314777
1741709763.433484,194.82123618984426,-290.45267821606774,173.8908400314777
1741709763.4444716,194.83158151417035,-290.4247264924589,173.8908400314777
1741709763.4554274,194.83158151417035,-290.4247264924589,173.8908400314777
1741709763.4664888,194.8384139804642,-290.4264367013939,173.8908400314777
1741709763.4774768,194.83323973667294,-290.41304514872036,173.8908400314777
1741709763.48843,194.81755846033863,-290.4576490132531,173.88301762414972
1741709763.4994838,194.82944081583315,-290.4327200147508,173.88301762414972
1741709763.5104716,194.8231553698073,-290.44509740577195,173.8908400314777
1741709763.5214787,194.82577618558847,-290.4520407504935,173.88301762414972
1741709763.5324588,194.8234998268143,-290.445184603959,173.88301762414972
1741709763.5434783,194.83135953930022,-290.42513907780244,173.88301762414972
1741709763.554485,194.8406769366478,-290.41894288367,173.88301762414972
1741709763.565422,194.8234998268143,-290.445184603959,173.88301762414972
1741709763.5764546,194.83094658048216,-290.41069725363593,173.88301762414972
1741709763.5874639,194.82274286748898,-290.43065570824416,173.8908400314777
1741709763.5984774,194.8254187798506,-290.4376037251179,173.88301762414972
1741709763.6094544,194.82931810511323,-290.43222017341776,173.8986624280387
1741709763.6204848,194.81412631733374,-290.4513756318239,173.88301762414972
1741709763.631457,194.8072937920785,-290.4496648552451,173.88301762414972
1741709763.6424477,194.83368468183926,-290.4274235864969,173.8908400314777
1741709763.653458,194.82094615316794,-290.4387363054726,173.87519520606187
1741709763.6644087,194.80852879353424,-290.46392702123387,173.87519520606187
1741709763.6754606,194.8146605575307,-290.45111357378306,173.88301762414972
1741709763.6864455,194.8231553698073,-290.44509740577195,173.8908400314777
1741709763.6974466,194.82944081583315,-290.4327200147508,173.88301762414972
1741709763.708447,194.8162352842827,-290.44344555510645,173.8908400314777
1741709763.7194495,194.8229655945929,-290.44544667825835,173.88301762414972
1741709763.730453,194.82733750331766,-290.43002278816954,173.88301762414972
1741709763.7414556,194.82281068309035,-290.44501014943455,173.8986624280387
1741709763.7524533,194.82680327109628,-290.4302848624689,173.88301762414972
1741709763.763457,194.8378475519698,-290.4267621261913,173.8908400314777
1741709763.7744799,194.80975953048727,-290.456171889311,173.8908400314777
1741709763.7854536,194.8254187798506,-290.4376037251179,173.88301762414972
1741709763.7964451,194.8248845476292,-290.4378657994173,173.88301762414972
1741709763.8074508,194.84202877474797,-290.41168725595514,173.88301762414972
1741709763.818444,194.82944081583315,-290.4327200147508,173.88301762414972
1741709763.8294485,194.83976604436825,-290.41918114186285,173.8908400314777
1741709763.8404462,194.82472963084402,-290.43742929146254,173.8986624280387
1741709763.8514469,194.8231553698073,-290.44509740577195,173.8908400314777
1741709763.8624456,194.83976604436825,-290.41918114186285,173.8908400314777
1741709763.8734493,194.82944081583315,-290.4327200147508,173.88301762414972
1741709763.884398,194.8231553698073,-290.44509740577195,173.8908400314777
1741709763.8954268,194.83135953930022,-290.42513907780244,173.88301762414972
1741709763.906433,194.8384139804642,-290.4264367013939,173.8908400314777
1741709763.9174497,194.84276654756906,-290.40728988904374,173.87519520606187
1741709763.928457,194.83315530962878,-290.4170582825812,173.8986624280387
1741709763.9393523,194.82856951301588,-290.43287939797483,173.8908400314777
1741709763.9504228,194.81431610317756,-290.45102636511314,173.8908400314777
1741709763.961366,194.8233098218897,-290.445533818295,173.87519520606187
1741709763.9724329,194.81859895371394,-290.4502430686386,173.8908400314777
1741709763.9834292,194.8254187798506,-290.4376037251179,173.88301762414972
1741709763.994443,194.81894341072095,-290.4503302668257,173.88301762414972
1741709764.0054264,194.80975953048727,-290.456171889311,173.8908400314777
1741709764.0164206,194.80224244827804,-290.476303908834,173.88301762414972
1741709764.0274339,194.82909635618572,-290.43263282699485,173.8908400314777
1741709764.0384195,194.8202574688904,-290.4385619671451,173.8908400314777
1741709764.0494235,194.8254187798506,-290.4376037251179,173.88301762414972
1741709764.0604424,194.8244396046719,-290.4234873501728,173.88301762414972
1741709764.0714204,194.82507432020316,-290.43751653736194,173.8908400314777
1741709764.0824244,194.82909635618572,-290.43263282699485,173.8908400314777
1741709764.0934243,194.81702422811722,-290.4579110875525,173.88301762414972
1741709764.1044316,194.8234998268143,-290.445184603959,173.88301762414972
1741709764.1154234,194.83035148409468,-290.43248173652995,173.87519520606187
1741709764.1264212,194.831925976471,-290.4248136697318,173.88301762414972
1741709764.1373658,194.8300072541461,-290.4323946069693,173.88301762414972
1741709764.148429,194.83158151417035,-290.4247264924589,173.8908400314777
1741709764.1594298,194.8378475519698,-290.4267621261913,173.8908400314777
1741709764.1704245,194.8360886204571,-290.42415214036475,173.88301762414972
1741709764.1814215,194.83730730958558,-290.412658746963,173.88301762414972
1741709764.1924162,194.8406769366478,-290.41894288367,173.88301762414972
1741709764.2034206,194.81859895371394,-290.4502430686386,173.8908400314777
1741709764.2144413,194.8243576967105,-290.4381123543577,173.88301762414972
1741709764.22543,194.80975953048727,-290.456171889311,173.8908400314777
1741709764.2364182,194.83048823355725,-290.42529847138536,173.8908400314777
1741709764.247406,194.82262113758588,-290.4453594800713,173.8908400314777
1741709764.2583685,194.8229655945929,-290.44544667825835,173.88301762414972
1741709764.2693489,194.831925976471,-290.4248136697318,173.88301762414972
1741709764.2804186,194.83135953930022,-290.42513907780244,173.88301762414972
1741709764.2914214,194.81412631733374,-290.4513756318239,173.88301762414972
1741709764.3024123,194.82676490347157,-290.42577199787706,173.8908400314777
1741709764.3134208,194.81702422811722,-290.4579110875525,173.88301762414972
1741709764.3243635,194.83135953930022,-290.42513907780244,173.88301762414972
1741709764.3354208,194.81378186298062,-290.4512884231539,173.8908400314777
1741709764.3464158,194.83158151417035,-290.4247264924589,173.8908400314777
1741709764.35742,194.82472963084402,-290.43742929146254,173.8986624280387
1741709764.3683972,194.82454008798177,-290.4377786116613,173.8908400314777
1741709764.3794205,194.81447054197844,-290.4514627823364,173.87519520606187
1741709764.3904207,194.8234998268143,-290.445184603959,173.88301762414972
1741709764.401401,194.82454008798177,-290.4377786116613,173.8908400314777
1741709764.412415,194.81378186298062,-290.4512884231539,173.8908400314777
1741709764.4234,194.82598521889932,-290.4372783179423,173.88301762414972
1741709764.4344103,194.81692396856025,-290.44361989343395,173.87519520606187
1741709764.4454203,194.83158151417035,-290.4247264924589,173.8908400314777
1741709764.456417,194.82507432020316,-290.43751653736194,173.8908400314777
1741709764.467417,194.8319069411753,-290.43922688397583,173.8908400314777
1741709764.478421,194.82507432020316,-290.43751653736194,173.8908400314777
1741709764.4893978,194.82082391709312,-290.43823657665416,173.8908400314777
1741709764.500386,194.81667977375093,-290.4578238789344,173.8908400314777
1741709764.511381,194.8231553698073,-290.44509740577195,173.8908400314777
1741709764.5223844,194.82681644787178,-290.44463475835244,173.8908400314777
1741709764.5333831,194.8233098218897,-290.445533818295,173.87519520606187
1741709764.544335,194.81982187023917,-290.45015533256293,173.87519520606187
1741709764.555395,194.83648208013315,-290.41966773022835,173.88301762414972
1741709764.5663884,194.83101507701267,-290.4250519004776,173.8908400314777
1741709764.577381,194.83170377187403,-290.42522619699076,173.87519520606187
1741709764.5883207,194.81894341072095,-290.4503302668257,173.88301762414972
1741709764.5993812,194.82944081583315,-290.4327200147508,173.88301762414972
1741709764.6103716,194.8234998268143,-290.445184603959,173.88301762414972
1741709764.621391,194.81894341072095,-290.4503302668257,173.88301762414972
1741709764.6323738,194.8322514008096,-290.43931407178377,173.88301762414972
1741709764.6433794,194.82944081583315,-290.4327200147508,173.88301762414972
1741709764.654395,194.8415510192054,-290.40736221645705,173.8908400314777
1741709764.6653872,194.8297850457686,-290.4328071443634,173.87519520606187
1741709764.6763866,194.8231553698073,-290.44509740577195,173.8908400314777
1741709764.6873708,194.83258887362643,-290.417383690837,173.8986624280387
1741709764.698373,194.84488842032363,-290.4137096399913,173.8908400314777
1741709764.7093778,194.8394213497388,-290.41909391678786,173.8986624280387
1741709764.720376,194.83752189163823,-290.412261674784,173.8908400314777
1741709764.731321,194.8231553698073,-290.44509740577195,173.8908400314777
1741709764.7423892,194.8248845476292,-290.4378657994173,173.88301762414972
1741709764.7533925,194.8229655945929,-290.44544667825835,173.88301762414972
1741709764.7643354,194.8254187798506,-290.4376037251179,173.88301762414972
1741709764.7753766,194.82944081583315,-290.4327200147508,173.88301762414972
1741709764.7863839,194.83135953930022,-290.42513907780244,173.88301762414972
1741709764.797361,194.8356034015241,-290.4198426596906,173.8908400314777
1741709764.8083782,194.8231553698073,-290.44509740577195,173.8908400314777
1741709764.8193636,194.84024839288014,-290.4000559806632,173.8908400314777
1741709764.8303642,194.90871707236872,-290.27225274672884,173.8908400314777
1741709764.841356,195.01330995106898,-290.08232440405624,173.8986624280387
1741709764.852362,195.2434647062106,-289.6360111917879,173.8908400314777
1741709764.863302,195.52511457947287,-289.08269612833317,173.8908400314777
1741709764.874367,195.87487889428886,-288.40043826643245,173.8908400314777
1741709764.8853521,196.27738011966142,-287.6222745823565,173.88301762414972
1741709764.8963485,196.7465037472838,-286.69514046708764,173.8908400314777
1741709764.9073517,197.2526815614143,-285.69013678981537,173.88301762414972
1741709764.918361,197.8038728681847,-284.5852569716789,173.8908400314777
1741709764.9293642,198.37759279298453,-283.4154111290806,173.8908400314777
1741709764.9403524,198.9905027008004,-282.165779600268,173.88301762414972
1741709764.951354,199.58945812417613,-280.9317543854643,173.8908400314777
1741709764.9622922,200.190578547698,-279.7052992506075,173.88301762414972
1741709764.9733584,200.8264693749906,-278.3659743217639,173.88301762414972
1741709764.9843001,201.59384922830571,-276.7211261816672,173.88301762414972
1741709764.995354,202.5334219044235,-274.71106451166446,173.8908400314777
1741709765.0063674,203.5100417212161,-272.5742728672126,173.8908400314777
1741709765.0173657,204.5556965884071,-270.2665479772356,173.9064848138255
1741709765.028303,205.62353376356256,-267.8785966297661,173.8908400314777
1741709765.0393512,206.7365339259287,-265.3128573790995,173.8908400314777
1741709765.0503507,207.9066577137346,-262.6189246461297,173.88301762414972
1741709765.061355,209.08241983625257,-259.8618372625424,173.8908400314777
1741709765.0723011,210.28473683051612,-257.00948820780127,173.8908400314777
1741709765.0833654,211.55153507511963,-253.9090310770711,173.88301762414972
1741709765.0943077,212.77635771745702,-250.85179997997028,173.88301762414972
1741709765.1053567,213.98020787641119,-247.79418401026192,173.88301762414972
1741709765.1162684,215.15401711412787,-244.72725085335338,173.88301762414972
1741709765.1273293,216.39447369013163,-241.4660370156561,173.8908400314777
1741709765.138345,217.60580537601498,-238.18245880497517,173.8908400314777
1741709765.1493375,218.82485027474337,-234.81534544401617,173.8908400314777
1741709765.1603434,219.96902945792226,-231.5605273420784,173.87519520606187
1741709765.171354,221.07070919494365,-228.37344922842956,173.8908400314777
1741709765.1823404,222.13591746453565,-225.19694464672367,173.8908400314777
1741709765.193332,223.134378889028,-222.16372743398514,173.88301762414972
1741709765.2042873,224.09737302034256,-219.1701281019945,173.88301762414972
1741709765.2153423,224.98724348734353,-216.3544170053266,173.8908400314777
1741709765.226325,225.8630184257595,-213.5075205132906,173.88301762414972
1741709765.2372825,226.68261402754493,-210.77164859413486,173.8908400314777
1741709765.2483258,227.46083631760618,-208.11767254421773,173.88301762414972
1741709765.2592585,228.25172606922777,-205.3658743052821,173.8908400314777
1741709765.2702599,229.03909757157572,-202.56696979620338,173.8908400314777
1741709765.28127,229.81963970366883,-199.7073368580825,173.8908400314777
1741709765.2922597,230.47419454951924,-197.28440280972023,173.8908400314777
1741709765.303275,231.0320879975754,-195.16415223440765,173.88301762414972
1741709765.314273,231.5482218206687,-193.1581125578209,173.88301762414972
1741709765.3252766,232.0011464618771,-191.3026074757177,173.88301762414972
1741709765.3362725,232.41201778380514,-189.612708429047,173.8908400314777
1741709765.3472624,232.7777164659067,-188.13531986465674,173.8908400314777
1741709765.3582675,233.1225038822954,-186.69848086808446,173.88301762414972
1741709765.369265,233.43035636310685,-185.39439808784672,173.88301762414972
1741709765.380268,233.69680577469117,-184.24411675373196,173.88301762414972
1741709765.3912663,233.9251296863046,-183.25005023274204,173.8908400314777
1741709765.4022667,234.16220215411022,-182.22956776792884,173.8908400314777
1741709765.4132686,234.35594962856305,-181.35318459372382,173.88301762414972
1741709765.4242692,234.51403537938398,-180.6084179081956,173.8908400314777
1741709765.435273,234.63338623632777,-180.09493886504615,173.88301762414972
1741709765.4462693,234.71697258728392,-179.71943755477864,173.88301762414972
1741709765.4572651,234.74827323863232,-179.57180776004333,173.8908400314777
1741709765.4682667,234.764290020667,-179.49728732248434,173.8908400314777
1741709765.4792635,234.76388095757494,-179.50994744001144,173.8908400314777
1741709765.490243,234.75644412948765,-179.56675546709133,173.8908400314777
1741709765.5012627,234.7416363309391,-179.62822553244706,173.88301762414972
1741709765.5122452,234.72090090726425,-179.73309302496213,173.8986624280387
1741709765.5232422,234.69315942192756,-179.87883925822368,173.88301762414972
1741709765.5342455,234.64673322573782,-180.08714927358548,173.8908400314777
1741709765.5452456,234.6149684189326,-180.24694543380943,173.8908400314777
1741709765.5562434,234.55421858492048,-180.50405944920584,173.88301762414972
1741709765.5672424,234.52704926335412,-180.67710835626713,173.8908400314777
1741709765.578255,234.47151177855022,-180.9271052337349,173.88301762414972
1741709765.5892463,234.42101865144082,-181.14955513092127,173.8908400314777
1741709765.6002524,234.3801517196294,-181.35879755156822,173.87519520606187
1741709765.6112452,234.3795485387691,-181.35058973883355,173.8986624280387
1741709765.6222627,234.39619672537347,-181.28840159672205,173.8908400314777
1741709765.633243,234.43922168273517,-181.10673216030483,173.8908400314777
1741709765.6442454,234.50927358783898,-180.79951279373725,173.8986624280387
1741709765.6552389,234.6366613623135,-180.2417191273958,173.87519520606187
1741709765.6662424,234.80990217399318,-179.5101380922331,173.8908400314777
1741709765.677245,235.05393924125042,-178.42139187839794,173.8908400314777
1741709765.6882427,235.30808062087013,-177.26321645181508,173.87519520606187
1741709765.699238,235.58053462948405,-176.01852199238462,173.8908400314777
1741709765.7102416,235.86440300543998,-174.7522659059349,173.8908400314777
1741709765.7212417,236.1417698430329,-173.43747503771866,173.8908400314777
1741709765.7322412,236.4355163099201,-172.01609745951436,173.8908400314777
1741709765.7432413,236.78017863714277,-170.32766250571115,173.8908400314777
1741709765.7542505,237.14673194734675,-168.50558770436746,173.8908400314777
1741709765.7652473,237.55111321745963,-166.4861469035812,173.88301762414972
1741709765.7762477,237.96300896812897,-164.33048175452808,173.8908400314777
1741709765.787232,238.36871403107372,-162.14148966796893,173.88301762414972
1741709765.7982407,238.7885730513478,-159.7934189228544,173.8986624280387
1741709765.8092263,239.2357769674689,-157.25243480436896,173.8908400314777
1741709765.820225,239.68998128013016,-154.6113305450777,173.8908400314777
1741709765.8312159,240.1275299944019,-151.9604832088312,173.88301762414972
1741709765.8422124,240.5759951491051,-149.1377835708625,173.88301762414972
1741709765.853231,241.0111205116725,-146.27158177422882,173.8908400314777
1741709765.8642213,241.4311354354555,-143.40159072295154,173.88301762414972
1741709765.8752198,241.87074270337658,-140.19615918475344,173.8908400314777
1741709765.8862233,242.32677148317808,-136.74936634349316,173.8908400314777
1741709765.8972151,242.76013001022403,-133.28940374102902,173.88301762414972
1741709765.9082172,243.13652399895517,-130.10445882123503,173.88301762414972
1741709765.9192238,243.5007263054715,-126.80165232569098,173.8908400314777
1741709765.9302206,243.83117708511878,-123.55674811999,173.88301762414972
1741709765.9412222,244.14724990609037,-120.32104058427858,173.88301762414972
1741709765.9522042,244.45356693725148,-116.89147509811173,173.8908400314777
1741709765.9632154,244.74701806463585,-113.28149937331403,173.8908400314777
1741709765.9742017,245.0029716339042,-109.89174695853538,173.8908400314777
1741709765.9852161,245.21166516675768,-106.77626846300362,173.88301762414972
1741709765.9962153,245.40734751668697,-103.63385147610303,173.8908400314777
1741709766.007213,245.57271950531728,-100.53117499114512,173.8908400314777
1741709766.0182161,245.7103588650697,-97.5485803929952,173.88301762414972
1741709766.0292196,245.83170735801752,-94.65828851912566,173.88301762414972
1741709766.0402212,245.93774117560451,-91.69556880562922,173.8908400314777
1741709766.0512154,246.0193460987101,-88.76203499154286,173.8908400314777
1741709766.0622096,246.0842896867128,-86.01270075942583,173.88301762414972
1741709766.073218,246.1309209227383,-83.2275013474007,173.8908400314777
1741709766.0842805,246.16517743562028,-80.4426996374306,173.8908400314777
1741709766.0952175,246.17986630458904,-77.64193709270619,173.8908400314777
1741709766.1062026,246.17369582886153,-74.78458044240361,173.87519520606187
1741709766.1172585,246.1553394445022,-71.96376810021695,173.88301762414972
1741709766.1282675,246.11861071549217,-69.13509697948825,173.8908400314777
1741709766.1392593,246.06386466193428,-66.42105876438012,173.88301762414972
1741709766.1502545,246.00296959900464,-63.87279535197369,173.88301762414972
1741709766.1612654,245.92524507938947,-61.20943928349497,173.88301762414972
1741709766.1722538,245.8266957376642,-58.469146831800956,173.8908400314777
1741709766.183292,245.71288700069616,-55.72867706164739,173.8908400314777
1741709766.194251,245.58508027535117,-52.98141990990288,173.88301762414972
1741709766.2052639,245.43556639031533,-50.20642611168887,173.88301762414972
1741709766.216263,245.2699948778307,-47.448083499161925,173.8908400314777
1741709766.2272568,245.0920966094631,-44.73255599270958,173.88301762414972
1741709766.2381916,244.91132905485557,-42.14523415583332,173.88301762414972
1741709766.2493584,244.71248660201368,-39.51669264261959,173.88301762414972
1741709766.260251,244.49149944622508,-36.84868651511479,173.8908400314777
1741709766.2712605,244.26676457069925,-34.27218461846789,173.88301762414972
1741709766.2822478,244.0378715848264,-31.790366481069327,173.88301762414972
1741709766.2932496,243.7884149235255,-29.258677186109523,173.8908400314777
1741709766.3042426,243.51496109327547,-26.615741430906084,173.87519520606187
1741709766.3152096,243.2143996333413,-23.925229553592516,173.8908400314777
1741709766.3261907,242.90197581980968,-21.180008663171904,173.8908400314777
1741709766.3372564,242.56957768424098,-18.442394430359514,173.88301762414972
1741709766.3482482,242.20834019967762,-15.60095087085898,173.8908400314777
1741709766.3592634,241.8248852033933,-12.71082525793328,173.88301762414972
1741709766.3702786,241.44021434163855,-9.981199806697433,173.87519520606187
1741709766.3811936,241.02373054575762,-7.111183300940212,173.87519520606187
1741709766.3921835,240.59804088802485,-4.307283634968158,173.88301762414972
1741709766.4032314,240.15484888209465,-1.5068953597453287,173.8908400314777
1741709766.4142447,239.70308659744433,1.2486298303540195,173.8908400314777
1741709766.4252253,239.21739446768163,4.092686876927488,173.88301762414972
1741709766.4361894,238.68873319228868,7.0813733119320545,173.8986624280387
1741709766.4471579,238.1539605030311,10.003939315485113,173.88301762414972
1741709766.4582334,237.61821474350123,12.817528645009531,173.8908400314777
1741709766.4692395,237.04340502809026,15.752666283072287,173.8908400314777
1741709766.4802332,236.43813915063777,18.72695262051792,173.88301762414972
1741709766.491169,235.85379548409296,21.502215153228846,173.88301762414972
1741709766.5021732,235.25986253892316,24.265654011090703,173.87519520606187
1741709766.5131562,234.66190463767677,26.94975466523556,173.88301762414972
1741709766.524232,234.0149015168825,29.782454205489472,173.88301762414972
1741709766.5352287,233.36336544196996,32.542129091150684,173.8908400314777
1741709766.5462196,232.7150471188042,35.2282627984782,173.88301762414972
1741709766.5571866,232.03500267000527,37.97212340879307,173.8908400314777
1741709766.56817,231.3131967949313,40.816230385887536,173.88301762414972
1741709766.5792482,230.5464254612403,43.74416215184522,173.88301762414972
1741709766.590224,229.7703615967062,46.63985887044959,173.88301762414972
1741709766.6012251,228.97765423082453,49.524711709603025,173.88301762414972
1741709766.612253,228.15873941217006,52.42433151075656,173.88301762414972
1741709766.6231694,227.3358194856706,55.27744362853704,173.8908400314777
1741709766.6341548,226.51185680219947,58.06290488593291,173.88301762414972
1741709766.6451743,225.67384720649136,60.838296363385396,173.8908400314777
1741709766.6561701,224.87807907923175,63.40937816141866,173.88301762414972
1741709766.667168,224.12573422867078,65.79247608812406,173.88301762414972
1741709766.6781673,223.4076724412767,68.0343786675863,173.8908400314777
1741709766.6891694,222.74275644071085,70.0663883156332,173.8908400314777
1741709766.7001698,222.09539295455022,72.01998558477328,173.88301762414972
1741709766.7111468,221.46916742344203,73.86753943310242,173.8908400314777
1741709766.7221467,220.8618970984227,75.64208568970919,173.87519520606187
1741709766.7331285,220.25367010418202,77.37733272003265,173.8908400314777
1741709766.7441719,219.67464248486726,79.02095058863476,173.8908400314777
1741709766.7551467,219.06198590118495,80.72035510900567,173.8908400314777
1741709766.766142,218.51565181633794,82.21700541559865,173.8908400314777
1741709766.7771466,218.00404809223193,83.61107598800416,173.8908400314777
1741709766.7881446,217.50390682424245,84.94885859854675,173.8908400314777
1741709766.799143,217.07370444560166,86.09329752435326,173.8908400314777
