timestamp,positions
1768095278.2919943,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.2987728,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.32203371125754543, 0.2991330226534564]"
1768095278.3059013,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.313066,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.3199143,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.32203371125754543, 0.2991027212712765]"
1768095278.3269627,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.3339748,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.3411484,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.3479445,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.3550847,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.3620434,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.369044,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.32203371125754543, 0.299072438721528]"
1768095278.3760157,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.3831506,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.3897994,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095278.3969018,"[0.10814226199497821, 0.14773384267778494, 0.7124060977303757, 0.5345014663684413, 0.32203371125754543, 0.2991330226534564]"
1768095278.4038997,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.4108055,"[0.10808167806304977, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.4180284,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344105810543329, 0.32203371125754543, 0.2991027212712765]"
1768095278.4248297,"[0.10814226199497821, 0.14773384267778494, 0.7124060977303757, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095278.4317567,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095278.439054,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5345317489181898, 0.3220640314721568, 0.299072438721528]"
1768095278.4458694,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5345014663684413, 0.32203371125754543, 0.2991027212712765]"
1768095278.4527595,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.459822,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.4670434,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.29916330520320494]"
1768095278.4739468,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095278.4810746,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.4878118,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095278.4949644,"[0.10817255396094244, 0.14773384267778494, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.50214,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095278.5090127,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.5158675,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095278.5228057,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.5298097,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.5369818,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.5440164,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095278.5509498,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.5578678,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.5648615,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.5719457,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095278.5789871,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.5859158,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.5927913,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.5998888,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345317489181898, 0.3220640314721568, 0.2991330226534564]"
1768095278.6070933,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095278.6139731,"[0.10814226199497821, 0.14773384267778494, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.6208024,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.627729,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.6350033,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095278.6417656,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.648966,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095278.6557076,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095278.6627913,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.6701765,"[0.10814226199497821, 0.1478247185756776, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.677255,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.6840208,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.6907926,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.697732,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.7049758,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.7123413,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.7188568,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.7259665,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.7329283,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991330226534564]"
1768095278.7401173,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.7469506,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.7540762,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095278.760934,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.7681177,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.7750385,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.7819412,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.788755,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.7960005,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095278.8029532,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095278.8102055,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.816936,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.823815,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.8310647,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991027212712765]"
1768095278.837885,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.8448343,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.851991,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.859005,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.8658283,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.8731472,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.879869,"[0.10817255396094244, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095278.8867044,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.8939102,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.9010684,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095278.9078076,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.9151068,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.32203371125754543, 0.299072438721528]"
1768095278.9218428,"[0.10808167806304977, 0.14779442660971337, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095278.9289367,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.9361248,"[0.10817255396094244, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.943101,"[0.10814226199497821, 0.14776413464374916, 0.7124363802801241, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.9501894,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.32212459657165377, 0.2991027212712765]"
1768095278.9569983,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095278.963814,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.971078,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095278.97804,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095278.9850304,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095278.9920373,"[0.10814226199497821, 0.14776413464374916, 0.7124363802801241, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095278.998929,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.0059128,"[0.108111970029014, 0.14773384267778494, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095279.0131073,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.020145,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.0270672,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.0339966,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.0412867,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.0478337,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.299072438721528]"
1768095279.0550928,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344105810543329, 0.3220640314721568, 0.299072438721528]"
1768095279.0619955,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.0689328,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.0762105,"[0.10817255396094244, 0.14776413464374916, 0.7124363802801241, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.083295,"[0.108111970029014, 0.14773384267778494, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.0900025,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095279.096975,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.1038487,"[0.108111970029014, 0.14773384267778494, 0.7124060977303757, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.1109297,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.1178727,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.124719,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.131789,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.1388652,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.145855,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.1530085,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.1598618,"[0.10814226199497821, 0.14773384267778494, 0.7124060977303757, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.1669607,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.1738203,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.299072438721528]"
1768095279.1808338,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.1877444,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.1948588,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.2018318,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.2090046,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.2159793,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.223009,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.32203371125754543, 0.2991027212712765]"
1768095279.2295883,"[0.10817255396094244, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.2367392,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.2442043,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220640314721568, 0.2991330226534564]"
1768095279.250961,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095279.2576802,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.2647717,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.2718554,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344105810543329, 0.3220943140219053, 0.2991330226534564]"
1768095279.2788954,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.2858708,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991330226534564]"
1768095279.292759,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.2997844,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.3068311,"[0.108111970029014, 0.14779442660971337, 0.7124363802801241, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.313849,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.3208356,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.3277843,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.3347409,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344409012689443, 0.3220943140219053, 0.29916330520320494]"
1768095279.341728,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.3487287,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095279.3556502,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.3627195,"[0.10814226199497821, 0.14779442660971337, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.29916330520320494]"
1768095279.3698027,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.3767638,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.3839257,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.3907049,"[0.108111970029014, 0.14773384267778494, 0.7123455326308786, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.3975542,"[0.10814226199497821, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.40477,"[0.108111970029014, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.4117014,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.4188335,"[0.108111970029014, 0.14779442660971337, 0.7123455326308786, 0.5344409012689443, 0.32203371125754543, 0.2991330226534564]"
1768095279.425562,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.4326863,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.4396627,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.4468923,"[0.10817255396094244, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.4538293,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.29916330520320494]"
1768095279.4606457,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.4678326,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.4749231,"[0.108111970029014, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991330226534564]"
1768095279.4817498,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32212459657165377, 0.2991330226534564]"
1768095279.4889102,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.4957752,"[0.108111970029014, 0.14776413464374916, 0.7124363802801241, 0.5344409012689443, 0.3220943140219053, 0.2991027212712765]"
1768095279.5030274,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.29916330520320494]"
1768095279.5098426,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5345014663684413, 0.3220943140219053, 0.2991027212712765]"
1768095279.5170345,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.5237505,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095279.5308194,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5344711838186929, 0.3220943140219053, 0.2991330226534564]"
1768095279.537949,"[0.10814226199497821, 0.14773384267778494, 0.7123758151806271, 0.5344409012689443, 0.3220943140219053, 0.299072438721528]"
1768095279.5449185,"[0.10814226199497821, 0.14779442660971337, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.5519707,"[0.10814226199497821, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.5587125,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.565842,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.5728023,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5345014663684413, 0.32203371125754543, 0.299072438721528]"
1768095279.5798428,"[0.108111970029014, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.586761,"[0.108111970029014, 0.1478247185756776, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.5937827,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.6006541,"[0.108111970029014, 0.14773384267778494, 0.7123758151806271, 0.5344711838186929, 0.3220943140219053, 0.2991027212712765]"
1768095279.6078074,"[0.108111970029014, 0.14776413464374916, 0.7123455326308786, 0.5345014663684413, 0.3220640314721568, 0.2991330226534564]"
1768095279.6148734,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991027212712765]"
1768095279.6217766,"[0.108111970029014, 0.14779442660971337, 0.7123758151806271, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
1768095279.62899,"[0.108111970029014, 0.14776413464374916, 0.7124060977303757, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095279.6359987,"[0.10814226199497821, 0.1478247185756776, 0.7123758151806271, 0.5344409012689443, 0.3220640314721568, 0.2991027212712765]"
1768095279.6428986,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5344711838186929, 0.32203371125754543, 0.2991330226534564]"
1768095279.6500072,"[0.10814226199497821, 0.14776413464374916, 0.7123758151806271, 0.5345014663684413, 0.3220640314721568, 0.2991027212712765]"
1768095279.6569386,"[0.10814226199497821, 0.14776413464374916, 0.7124060977303757, 0.5344711838186929, 0.3220640314721568, 0.2991330226534564]"
