time,target_x,target_y,target_z,actual_x,actual_y,actual_z,obs_meta
0.7300000000000005,0.33599989211267317,0.0,0.4,0.32996719266134855,-0.00018608927110812213,0.4000907175079812,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7310000000000005,0.33599989211267317,0.0,0.4,0.33005050368814853,-0.00018336488571255144,0.40008935062292206,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7320000000000005,0.33599989211267317,0.0,0.4,0.3301331853558485,-0.00018068114799322396,0.4000880039303821,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7330000000000005,0.33599989211267317,0.0,0.4,0.3302151393725718,-0.00017803733955913307,0.400086677491904,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7340000000000005,0.33599989211267317,0.0,0.4,0.330296289346376,-0.00017543275878104453,0.40008537130726773,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7350000000000005,0.33599989211267317,0.0,0.4,0.3303765765569375,-0.00017286672300174277,0.400084085322319,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7360000000000005,0.33599989211267317,0.0,0.4,0.33045595653566845,-0.00017033856951003117,0.400082819436383,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7370000000000005,0.33599989211267317,0.0,0.4,0.33053439629980436,-0.00016784765567739687,0.4000815735091402,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7380000000000005,0.33599989211267317,0.0,0.4,0.3306118721155134,-0.00016539335854229165,0.4000803473668962,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7390000000000005,0.33599989211267317,0.0,0.4,0.33068836768895193,-0.0001629750740493547,0.4000791408082186,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7400000000000005,0.33599989211267317,0.0,0.4,0.33076387270349517,-0.00016059221609100374,0.40007795360894083,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7410000000000005,0.33599989211267317,0.0,0.4,0.33083838163700574,-0.00015824421545479386,0.4000767855265586,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7420000000000005,0.33599989211267317,0.0,0.4,0.33091189280562294,-0.00015593051874566075,0.4000756363040543,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7430000000000005,0.33599989211267317,0.0,0.4,0.33098440759079994,-0.00015365058732882074,0.40007450567319763,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7440000000000005,0.33599989211267317,0.0,0.4,0.33105592981456294,-0.00015140389632562696,0.40007339335737063,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7450000000000006,0.33599989211267317,0.0,0.4,0.3311264652346758,-0.00014918993367508192,0.40007229907396874,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7460000000000006,0.33599989211267317,0.0,0.4,0.33119602113679064,-0.0001470081992731473,0.4000712225364278,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7470000000000006,0.33599989211267317,0.0,0.4,0.3312646060050531,-0.00014485820419001596,0.40007016345592356,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7480000000000006,0.33599989211267317,0.0,0.4,0.33133222925616257,-0.0001427394699656689,0.4000691215427871,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7490000000000006,0.33599989211267317,0.0,0.4,0.3313989010247629,-0.00014065152797806263,0.4000680965076741,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7500000000000006,0.33599989211267317,0.0,0.4,0.33146463199034604,-0.00013859391888168472,0.40006708806252744,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7510000000000006,0.33599989211267317,0.0,0.4,0.3315294332377351,-0.00013656619210629357,0.40006609592135817,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7520000000000006,0.33599989211267317,0.0,0.4,0.3315933161447212,-0.00013456790541474935,0.40006511980087867,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7530000000000006,0.33599989211267317,0.0,0.4,0.33165629229166393,-0.00013259862450899562,0.40006415942100454,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7540000000000006,0.33599989211267317,0.0,0.4,0.3317183733888492,-0.00013065792268172392,0.4000632145052537,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7550000000000006,0.33599989211267317,0.0,0.4,0.3317795712182079,-0.00012874538050639578,0.40006228478105343,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7560000000000006,0.33599989211267317,0.0,0.4,0.3318398975866446,-0.00012686058556143356,0.40006136997997477,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7570000000000006,0.33599989211267317,0.0,0.4,0.33189936428875166,-0.0001250031321845576,0.4000604698379035,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7580000000000006,0.33599989211267317,0.0,0.4,0.3319579830771094,-0.00012317262125172848,0.40005958409516307,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7590000000000006,0.33599989211267317,0.0,0.4,0.3320157656387169,-0.000121368659978999,0.4000587124965928,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7600000000000006,0.33599989211267317,0.0,0.4,0.3320727235763756,-0.00011959086174284036,0.4000578547915944,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7610000000000006,0.33599989211267317,0.0,0.4,0.33212886839407385,-0.00011783884591748902,0.40005701073414973,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7620000000000006,0.33599989211267317,0.0,0.4,0.33218421148560107,-0.00011611223772535167,0.40005618008281485,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7630000000000006,0.33599989211267317,0.0,0.4,0.33223876412576825,-0.00011441066810015347,0.40005536260069946,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7640000000000006,0.33599989211267317,0.0,0.4,0.3322925374637329,-0.000112733773560529,0.40005455805542783,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7650000000000006,0.33599989211267317,0.0,0.4,0.332345542518018,-0.00011108119609131723,0.4000537662190909,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7660000000000006,0.33599989211267317,0.0,0.4,0.33239779017289495,-0.00010945258303462393,0.4000529868681891,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7670000000000006,0.33599989211267317,0.0,0.4,0.33244929117586797,-0.00010784758698510443,0.40005221978356764,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7680000000000006,0.33599989211267317,0.0,0.4,0.33250005613603967,-0.00010626586569234328,0.40005146475034736,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7690000000000006,0.33599989211267317,0.0,0.4,0.3325500955231861,-0.00010470708196788551,0.40005072155785154,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7700000000000006,0.33599989211267317,0.0,0.4,0.3325994196673974,-0.00010317090359639109,0.4000499899995292,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7710000000000006,0.33599989211267317,0.0,0.4,0.3326480387591756,-0.00010165700325036813,0.4000492698728777,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7720000000000006,0.33599989211267317,0.0,0.4,0.33269596284989017,-0.00010016505840887776,0.40004856097936414,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7730000000000006,0.33599989211267317,0.0,0.4,0.3327432018525241,-9.86947512782668e-05,0.4000478631243455,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7740000000000006,0.33599989211267317,0.0,0.4,0.3327897655426432,-9.724576871588363e-05,0.40004717611698937,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7750000000000006,0.33599989211267317,0.0,0.4,0.3328356635595471,-9.581780215607298e-05,0.40004649977019513,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
0.7760000000000006,0.33599989211267317,0.0,0.4,0.3328809054075566,-9.441054753816532e-05,0.4000458339005152,"{'table_obstacle': {'pos': [0.5730958491082649, -0.01286081898256991, 0.12301677170682306], 'size': [0.0897038858336639, 0.07960207475095396, 0.0485813070440347]}, 'pillar_obstacle': {'pos': [0.3891442830360903, 0.2462098857985322, 0.10124561428769738], 'size': [0.0437607195154267, 0.1869411157862663, 0.0]}, 'small_block': {'pos': [0.5568618826275464, -0.30003502013851835, 0.2976542541316725], 'size': [0.051730458932970194, 0.08794216219459566, 0.06654256514354479]}}"
